tweet_created_at,tweet_id_str,tweet_source,tweet_in_reply_to_status_id,tweet_in_reply_to_status_id_str,tweet_in_reply_to_user_id,tweet_in_reply_to_user_id_str,tweet_in_reply_to_screen_name,tweet_place_name,tweet_place_full_name,tweet_place_country_code,tweet_place_country,tweet_is_quote_status,tweet_retweet_count,tweet_favorite_count,tweet_favorited,tweet_retweeted,tweet_possibly_sensitive,tweet_lang,tweet_truncated,tweet_quoted_status_id_str,user_id_str,user_name,user_screen_name,user_location,user_profile_location,user_description,user_url,user_entities,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favorites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributers_enabled,user_profile_image_url,user_default_profile,user_follow_request_sent,text_text,text_hashtags_count,text_symbols_count,text_user_mentions_count,text_urls_count,text_media_count
Wed Feb 14 05:00:27 +0000 2018,963639049474007000,Convey: Make it post for you,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,12506632,Adryenn Ashley,adryenn,Wherever I amSNE_COMMA it's a party!,,Founder http://LOLY.io. Award winning Film/TVSNE_COMMA Red Carpet regularSNE_COMMA Social Influencer starting global conversations that matter #crypto #bitcoin #blockchain #ico,http://facebook.com/adryennashley,,FALSE,111591,18630,991,Mon Jan 21 19:49:35 +0000 2008,,-28800,Pacific Time (US & Canada),TRUE,TRUE,89985,en,,http://pbs.twimg.com/profile_images/672616199348346881/DwZSNmd__normal.png,FALSE,,Hackers exploit browser vulnerabilities to attack deep within netw https://t.co/D7OB4EW24F #Cybersecurity #Bitcoin by #CyberDomain https://t.co/dSlzt3eWit,3,1,0,0,1
Wed Feb 14 05:01:07 +0000 2018,963639217728442000,Twitter for iPhone,,,,,,Cookeville,"Cookeville, TN",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.64E+17,369804412,Mara Hope Duke,MaraHopeDuke,tennessee tech ,,Jesus Follower / Î¦Îœ Lady / Bride ï¿½ / Engineer / Real Life Disney Princess,http://www.facebook.com/profile.php?id=1300275007,,FALSE,1060,988,5,Wed Sep 07 23:59:30 +0000 2011,,,,TRUE,FALSE,28573,en,,http://pbs.twimg.com/profile_images/936089275170545665/l0zkT9Kp_normal.jpg,FALSE,,Today someone actually told me that Doritos is making feminine chips because of this movement.... LOL exactly. We are saying SNE_QUOTEplease stop sexually abusing us... and make chips for our tiny facesSNE_QUOTE finally someone is listening https://t.co/4XJpfDuokV,0,1,0,0,0
Wed Feb 14 05:01:26 +0000 2018,963639296954716000,Twitter for iPad,9.64E+17,9.64E+17,18494981,18494981,SarahSpain,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,113799598,Alison Levine,Levine_Alison,29SNE_COMMA035' above sea level,,Keynote speaker/author of NYT bestseller ON THE EDGE. Everest+7Summits+both Poles. Former adjunct prof at West Point. â¤ï¸my man/my dog/my country. #KeepClimbing,http://www.alisonlevine.com,,FALSE,10206,4147,277,Sat Feb 13 02:52:24 +0000 2010,,-28800,Pacific Time (US & Canada),FALSE,TRUE,14897,en,,http://pbs.twimg.com/profile_images/692551436/AL_square_normal.jpg,FALSE,,@SarahSpain Lots of media outlets picking it up tonight though. https://t.co/WP12Gb7CbL,0,0,1,1,0
Wed Feb 14 05:01:35 +0000 2018,963639332685967000,TweetDeck,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,16374678,ABC7 Eyewitness News,ABC7,,,Your #1 breaking news source in Southern California. When you witness newsSNE_COMMA share it with #abc7eyewitness.,http://abc7.com,,FALSE,1043525,487,6133,Sat Sep 20 04:22:30 +0000 2008,,-28800,Pacific Time (US & Canada),TRUE,TRUE,156287,en,,http://pbs.twimg.com/profile_images/869214714143809536/Fy8fI_7m_normal.jpg,FALSE,,Soldier arrested in brutal 2013 kidnapping and rape of 16-year-old Texas girl https://t.co/Reau6shuz6,0,0,0,1,0
Wed Feb 14 05:01:43 +0000 2018,963639369335824000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,17634211,Tahlia Pritchard,Tahls,Sydney NSW ,,Don't threaten me with a good time. Find me at: @BuzzFeedOz. Expect a probably delayed response at: tahlia.pritchard@buzzfeed.com,http://www.buzzfeed.com/tahliapritchard,,FALSE,3243,571,69,Tue Nov 25 22:38:01 +0000 2008,,39600,Sydney,TRUE,TRUE,38129,en,,http://pbs.twimg.com/profile_images/784376125900230657/fwkU6MIb_normal.jpg,FALSE,,Inside Olympian Shaun Whiteâ€™s Disturbing Sexual Harassment Case https://t.co/UM2ubPxaHR via @thedailybeast,0,0,1,1,0
Wed Feb 14 05:02:00 +0000 2018,963639440924168000,Twitter for iPhone,9.64E+17,9.64E+17,28406270,28406270,kumailn,Auckland,"Auckland, New Zealand",NZ,New Zealand,FALSE,0,0,FALSE,FALSE,,en,TRUE,,27889466,Ashlee Richards,Ashlee_withanE,AucklandSNE_COMMA NZ,,Interactive Lottery ManagerSNE_COMMA #USAF VetSNE_COMMA #Anthropologist #introvert #feminist  #protectourplanet #RESIST #guncontrol #MTB #Wine #tinyliving #Lottery #marketing,,,FALSE,907,857,79,Tue Mar 31 15:13:19 +0000 2009,,-18000,Eastern Time (US & Canada),TRUE,FALSE,4103,en,,http://pbs.twimg.com/profile_images/955543961233313793/Om4b2fd2_normal.jpg,FALSE,,@kumailn It seems 2018 will just be a year long progress review for some people. SNE_LFSNE_LFNazis are bad. ï¿½ï¿½SNE_LFSNE_LFSexual assault is bad. ï¿½ï¿½SNE_LFSNE_LFRacism is bad. ï¿½ï¿½SNE_LFSNE_LFWhite supremacy is bad. ï¿½ï¿½SNE_LFSNE_LFHomophobia is,0,0,1,0,0
Wed Feb 14 05:02:03 +0000 2018,963639451992969000,Tweetbot for iÎŸS,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.64E+17,18494981,Sarah Spain,SarahSpain,Sweet Home Chicago,,THE COMMISH * ESPN * Cornell grad * Washed-up heptathlete * Unf***withable,http://www.sarahspain.com,,FALSE,152038,1953,2444,Wed Dec 31 01:33:53 +0000 2008,,-21600,Central Time (US & Canada),FALSE,TRUE,169447,en,,http://pbs.twimg.com/profile_images/931690589304819713/Tb7ImReo_normal.jpg,FALSE,,I could care lessSNE_COMMA tooSNE_COMMA Gammer. A lot less. So I guess we both care a whole bunch about actual statistics instead of nonsensical narratives like â€œwomen get rich &amp; famous from harassment accusations.â€ https://t.co/ftYUyjwOjV,0,1,0,0,0
Wed Feb 14 05:02:40 +0000 2018,963639605064093000,OxfordBlue-Twitter,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,14213195,MSN India,msnindia,India,,Your daily fix of entertainmentSNE_COMMA businessSNE_COMMA travelSNE_COMMA lifestyle and more!,http://in.msn.com,,FALSE,30312,44,300,Tue Mar 25 04:29:21 +0000 2008,,19800,New Delhi,FALSE,TRUE,80607,en,,http://pbs.twimg.com/profile_images/554618813216337922/4LUGOrVP_normal.png,FALSE,,Bigg Boss 11 winner Shilpa Shinde withdraws sexual harassment case against Bhabi Ji Ghar Par Hai producer https://t.co/3ziKESxjA6,0,0,0,1,0
Wed Feb 14 05:03:41 +0000 2018,963639864439820000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,1071081744,92.5 Fresh Radio,925FreshRadio,EdmontonSNE_COMMA Alberta,,Listen Live at http://player.925freshradio.ca,http://www.925freshradio.ca,,FALSE,8266,3473,129,Tue Jan 08 14:42:20 +0000 2013,,-25200,Mountain Time (US & Canada),TRUE,TRUE,58200,en-gb,,http://pbs.twimg.com/profile_images/945775958329454592/CR4dmE0E_normal.jpg,FALSE,,Best-selling author @jayasherguySNE_COMMA  who penned @13reasonswhy  has been expelled from The Society of Childrenâ€™s Book Writers and Illustrators over sexual harassment allegations. #JayAsher #13ReasonsWhy SNE_LFSNE_LFhttps://t.co/59CXjKQ4BQ,2,1,2,0,0
Wed Feb 14 05:04:02 +0000 2018,963639951119220000,Twitter for iPhone,,,,,,Los Angeles,"Los Angeles, CA",US,United States,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,204459963,Beverly White,BeverlyNBCLA,Los AngelesSNE_COMMA CA,,Journalist specializing in breaking news & live reports. 25 years in The City of Angels after stops in MiamiSNE_COMMA Cincinnati & Texas. Retweets aren't endorsements.,http://www.nbcla.com,,FALSE,4845,341,193,Mon Oct 18 19:00:08 +0000 2010,,-28800,Pacific Time (US & Canada),TRUE,TRUE,9963,en,,http://pbs.twimg.com/profile_images/571468516987150336/CmVP0C35_normal.jpeg,TRUE,,BREAKING: Collapsing walls &amp; suspected squatters escape burning vacant bldg. Vermont at 85th. Heavy exterior attack by @LAFD More after #TheOlympics @NBCLA https://t.co/oASqgXuea2,1,0,2,0,1
Wed Feb 14 05:04:08 +0000 2018,963639977899954000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,9235982,The Daily Telegraph,dailytelegraph,SydneySNE_COMMA Australia,,Follow for breaking news in Sydney. NRL NewsSNE_COMMA SportSNE_COMMA Entertainment and Business. We'll retweet our journalists here too,http://www.DailyTelegraph.com.au,,FALSE,176510,14442,2305,Thu Oct 04 02:41:59 +0000 2007,,39600,Sydney,TRUE,TRUE,189132,en,,http://pbs.twimg.com/profile_images/583137723252219904/Skzj-0RM_normal.jpg,FALSE,,Embattled deputy PM @Barnaby_Joyce launches fiery attack on Labor in Question Time amid growing calls for him to resign.#auspol https://t.co/TLWXu2eNOV,1,1,1,0,0
Wed Feb 14 05:05:15 +0000 2018,963640257370615000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,282165369,Marty Klinkenberg,globemartyk,EdmontonSNE_COMMA Alberta,,4-time National Newspaper Award winner for long-form journalismSNE_COMMA 6-time nominee. Reporter for Canada's national newspaper. Opinions are mineSNE_COMMAnot my employer's.,http://mcdavideffect.com,,FALSE,3557,4441,108,Thu Apr 14 17:37:25 +0000 2011,,-25200,Mountain Time (US & Canada),TRUE,TRUE,13915,en,,http://pbs.twimg.com/profile_images/608525527733784576/GMKFngng_normal.jpg,TRUE,,Trump Jr. was subject of cornstarch attack @CNNPolitics https://t.co/z6dC1iqh3Q,0,0,1,1,0
Wed Feb 14 05:05:49 +0000 2018,963640399612076000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,22127823,SAMAA TV,SAMAATV,Pakistan,,Breaking news from Pakistan including Politics insightsSNE_COMMA SportsSNE_COMMA Entertainment and much more,http://www.samaa.tv,,FALSE,1144083,96,1245,Fri Feb 27 10:38:25 +0000 2009,,18000,Karachi,TRUE,TRUE,179355,en,,http://pbs.twimg.com/profile_images/948093330948280321/DnpWAW0a_normal.jpg,FALSE,,#US restaurant workers target low wages in campaign against sexual harassmentSNE_LFhttps://t.co/Xcz71yMXsmSNE_LFhttps://t.co/Xcz71yMXsm,1,0,0,2,0
Wed Feb 14 05:06:08 +0000 2018,963640477454094000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,9300262,POLITICO,politico,WashingtonSNE_COMMA D.C.,,Nobody knows politics like POLITICO.SNE_LFSNE_LFSign up for the only politics newsletter you need in the link below.,http://politi.co/2rPNohs,,FALSE,3553688,1351,37212,Mon Oct 08 00:29:38 +0000 2007,,-18000,Eastern Time (US & Canada),TRUE,TRUE,263249,en,,http://pbs.twimg.com/profile_images/677177503694237697/y6yTzWn6_normal.png,FALSE,,Ernst calls on Trump to send 'stronger message' on domestic violence https://t.co/E93ayhgc8Q https://t.co/13kHtCoOSF,0,0,0,1,1
Wed Feb 14 05:06:42 +0000 2018,963640620186243000,TweetDeck,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,15872418,ABS-CBN News,ABSCBNNews,ManilaSNE_COMMA Philippines,,StoriesSNE_COMMA videoSNE_COMMA and multimedia for Filipinos worldwideSNE_COMMA from ABS-CBN News and Current AffairsSNE_COMMA the Philippines' most trusted news organization.,http://www.news.abs-cbn.com,,FALSE,5730058,1306,7357,Sat Aug 16 10:09:33 +0000 2008,,28800,Singapore,TRUE,TRUE,567853,en,,http://pbs.twimg.com/profile_images/595786514883284994/imtdEbVC_normal.jpg,FALSE,,READ: Official statement of the author of the book â€œ13 Reasons Whyâ€ Jay Asher and his tour team on decision to postpone his book signing visit in Manila scheduled for next week after sexual harassment allegations | via @mjfelipe https://t.co/9qSii9HKMK,0,0,1,0,1
Wed Feb 14 05:09:08 +0000 2018,963641233288593000,Twitter for Android,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.64E+17,274592588,Ameer Atari,PrinceAtari,Canada,,Chef of epic meal time and Bacon transformation manipulation engineer. On The streets they call me the kitchen Mac Gyver but my friends Call me wallick.,http://www.epicmealtime.com,,FALSE,15440,319,98,Wed Mar 30 16:01:03 +0000 2011,,,,FALSE,TRUE,2115,en,,http://pbs.twimg.com/profile_images/840079190661595136/deQQmSC9_normal.jpg,TRUE,,Come catch the red eye stream. https://t.co/YW0fUVt8sr,0,0,0,1,0
Wed Feb 14 05:10:07 +0000 2018,963641483084648000,Spredfast app,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,19206209,McAfee Labs,McAfee_Labs,,,The official tweets of McAfee Labs. #newMcAfee,https://mcafee.ly/2u2i8fQ,,FALSE,86031,383,1868,Mon Jan 19 22:36:47 +0000 2009,,-28800,Pacific Time (US & Canada),FALSE,TRUE,6040,en,,http://pbs.twimg.com/profile_images/875557125354803200/8RoJxxl2_normal.jpg,FALSE,,.@R_Sherstobitoff shares the technical details on the fileless #malware attack targeting organizations involved in the Olympics. More on Gold Dragon. https://t.co/SO5knty2Um,1,1,1,0,0
Wed Feb 14 05:12:04 +0000 2018,963641973184876000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,17469289,New York Post,nypost,New YorkSNE_COMMA NY,,Breaking news & features from The New York Post. Follow your favorite sections: @pagesixSNE_COMMA @nypmetroSNE_COMMA @nypostbizSNE_COMMA @nypostsportsSNE_COMMA @nypfashionSNE_COMMA @nypostopinion,http://www.nypost.com,,FALSE,1357433,11990,17584,Tue Nov 18 19:46:36 +0000 2008,,-18000,Eastern Time (US & Canada),TRUE,TRUE,135386,en,,http://pbs.twimg.com/profile_images/525710590900047873/734Kx0zX_normal.jpeg,FALSE,,â€˜Itâ€™s time I say #MeTooâ€™: Teacher accuses students of sexual harassment https://t.co/c5H1C7y4dz https://t.co/OwNOPE8PAw,1,0,0,1,1
Wed Feb 14 05:13:14 +0000 2018,963642265045471000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,18993263,Alexis Zotos,alexiszotos,St. Louis,,Reporter at @KMOV in my hometown of #STLSNE_COMMA #Cardinals fanSNE_COMMA coffee addictSNE_COMMA @USC TrojanSNE_COMMA foodie. Opinions are my own. Story idea? azotos@kmov.com,http://alexiszotos.com,,FALSE,7262,2998,223,Wed Jan 14 20:17:23 +0000 2009,,-21600,Central Time (US & Canada),TRUE,TRUE,31206,en,,http://pbs.twimg.com/profile_images/882597723412758529/JX253cst_normal.jpg,FALSE,,Former St. Louis police officer charged with on-duty sexual assaultSNE_LFhttps://t.co/5hTy0W6lIA,0,0,0,1,0
Wed Feb 14 05:15:21 +0000 2018,963642799273934000,TweetDeck,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,93619360,Ghafla Kenya,GhaflaKenya,NairobiSNE_COMMA Kenya,,Kenya's number 1 local entertainment website! Click the follow button to chat with us.,http://www.ghafla.com/ke,,FALSE,218380,14566,377,Mon Nov 30 12:23:37 +0000 2009,,10800,Nairobi,TRUE,TRUE,430429,en,,http://pbs.twimg.com/profile_images/785477911964942336/j-42DIfG_normal.jpg,FALSE,,â€œPerhaps your Fathers did not teach you wellâ€ Victoria Kimani addresses rape culture after Kisii men groped her bootySNE_LFhttps://t.co/hQSVqWnmMv,0,1,0,0,0
Wed Feb 14 05:15:38 +0000 2018,963642868417036000,IFTTT,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,2380227355,Jimboomba Times,JimboombaTimes,Jimboomba,,Jimboomba Times is a free weekly newspaper with a circulation of more than 20SNE_COMMA000 covering the southern suburbs of Logan City and surrounds.,http://www.jimboombatimes.com.au,,FALSE,433,299,9,Sun Mar 09 09:51:58 +0000 2014,,,,FALSE,TRUE,1104,en,,http://pbs.twimg.com/profile_images/442599040295776256/mTtiRcT0_normal.jpeg,TRUE,,Resident misses her Sweetie after vicious dog attack https://t.co/4vR8QOeyNC,0,0,0,1,0
Wed Feb 14 05:15:42 +0000 2018,963642885433372000,TweetDeck,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,16374678,ABC7 Eyewitness News,ABC7,,,Your #1 breaking news source in Southern California. When you witness newsSNE_COMMA share it with #abc7eyewitness.,http://abc7.com,,FALSE,1043525,487,6140,Sat Sep 20 04:22:30 +0000 2008,,-28800,Pacific Time (US & Canada),TRUE,TRUE,156289,en,,http://pbs.twimg.com/profile_images/869214714143809536/Fy8fI_7m_normal.jpg,FALSE,,#LIVE Pico Rivera Councilman Salcido: â€œWeâ€™ve been inundated with death threats. People have told me theyâ€™re gonna rape my wifeSNE_COMMA theyâ€™re gonna kill me. Theyâ€™re gonna leave my son an orphanâ€ https://t.co/CDKVaX3kJF https://t.co/lTIMv9F0uo,1,1,0,0,1
Wed Feb 14 05:15:49 +0000 2018,963642916127338000,Twitter for iPhone,9.63E+17,9.63E+17,13850422,13850422,CNNPolitics,Fort Oglethorpe,"Fort Oglethorpe, GA",US,United States,FALSE,0,0,FALSE,FALSE,,en,TRUE,,1651751161,Clinton Grant,utvolfl,,,,,,FALSE,23,20,9,Wed Aug 07 01:40:18 +0000 2013,,,,TRUE,FALSE,1949,en,,http://pbs.twimg.com/profile_images/853349726883901440/-g6V8wze_normal.jpg,TRUE,,@CNNPolitics When â€œdomestic violenceâ€ becomes one of the biggest complaints Democrats haveSNE_COMMA it means they are just grasping at straws trying to find anything at all that might work for them.,0,0,1,0,0
Wed Feb 14 05:17:57 +0000 2018,963643454243909000,Tweetbot for iÎŸS,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.64E+17,11994002,Dan Arel,danarel,dan@danarel.com,,Journalist | Author | Anarchist | Encryption & Privacy Advocate | Host of the Danthropology Podcast | Opinions are my own and not my employers.,http://www.danarel.com,,FALSE,13573,3439,490,Tue Jan 08 18:16:33 +0000 2008,,-28800,Pacific Time (US & Canada),FALSE,TRUE,61475,en,,http://pbs.twimg.com/profile_images/839343060098023424/x8Q2wy3T_normal.jpg,FALSE,,actually itâ€™s not because youâ€™re doing the same thing. you blocked her so she canâ€™t see you being a piece of shit. so youâ€™re also just a coward. https://t.co/caEeoZy0sL,0,1,0,0,0
Wed Feb 14 05:21:42 +0000 2018,963644398494986000,Twitter for iPhone,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.64E+17,17556181,Richie Nakano,linecook,In Progress/In Transit/In Traffic ,,ColtonSNE_COMMA Merritt & Katsu's Dad | Top seeded amateur | Run | Bike | @idkconcepts | @chefsfeed | Believe in yourself | richienakano@gmail.com |,http://linecook415.blogspot.com,,FALSE,11166,465,626,Sat Nov 22 11:38:31 +0000 2008,,-28800,Pacific Time (US & Canada),TRUE,TRUE,48882,en,,http://pbs.twimg.com/profile_images/862432259940392960/GXE-VT0U_normal.jpg,FALSE,,*deletes earlier tweetSNE_COMMA goes back to not liking Shaun White https://t.co/JjipTNe0sJ,0,0,0,1,0
Wed Feb 14 05:22:23 +0000 2018,963644570214043000,Tweetbot for iÎŸS,9.64E+17,9.64E+17,7.35E+17,7.35E+17,Maven808,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,18494981,Sarah Spain,SarahSpain,Sweet Home Chicago,,THE COMMISH * ESPN * Cornell grad * Washed-up heptathlete * Unf***withable,http://www.sarahspain.com,,FALSE,152018,1953,2445,Wed Dec 31 01:33:53 +0000 2008,,-21600,Central Time (US & Canada),FALSE,TRUE,169462,en,,http://pbs.twimg.com/profile_images/931690589304819713/Tb7ImReo_normal.jpg,FALSE,,@Maven808 Latest story I saw. Hadnâ€™t heard about it but will look into it. https://t.co/5JTGKhZkxB,0,0,1,1,0
Wed Feb 14 05:22:43 +0000 2018,963644652841783000,Twitter for iPhone,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.63E+17,29979814,Mona Eltahawy,monaeltahawy,Cairo/NYC,,Feminist author/public speaker: Arab & Muslim issuesSNE_COMMA global feminism. Book: Headscarves & Hymens http://goo.gl/sq405g. NYT opinion columnist. Tattoos. #MUFC,http://www.monaeltahawy.com,,FALSE,286730,3076,6340,Thu Apr 09 13:09:12 +0000 2009,,-18000,Eastern Time (US & Canada),TRUE,TRUE,399447,en,,http://pbs.twimg.com/profile_images/892533884495294464/oL2ju7Yv_normal.jpg,TRUE,,The #Chinese feminist movement is incredible &amp; inspiring. I spoke with 2 of its activists - incl 1 of the Feminist Five who was jailed in 2015 -about being queerSNE_COMMAtheir campaigns vs sexual harassmentSNE_COMMAwhy #Chinese regime fears themSNE_COMMA and the erasure of feminist history. #MonaTalksTo https://t.co/dlQcJy6wXu,3,1,0,0,0
Wed Feb 14 05:23:04 +0000 2018,963644741429624000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,16012783,The Daily Beast,thedailybeast,,,Nonpartisanâ€”but never neutralâ€”news you need now,http://thedailybeast.com,,FALSE,1149166,935,23826,Wed Aug 27 15:24:02 +0000 2008,,-18000,Quito,TRUE,TRUE,246748,en,,http://pbs.twimg.com/profile_images/862673271212441600/u_DNSQ_Q_normal.jpg,FALSE,,Two women file sexual assault complaints against Steve WynnSNE_LF https://t.co/J2pE0GyPce,0,0,0,1,0
Wed Feb 14 05:28:46 +0000 2018,963646176682807000,dlvr.it,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,15754281,USA TODAY,USATODAY,USA TODAY HQSNE_COMMA McLeanSNE_COMMA Va.,,The latest news and most interesting stories from USA TODAY. News that's meant to be shared.,http://www.usatoday.com,,FALSE,3582565,473,32321,Wed Aug 06 19:55:31 +0000 2008,,-18000,Eastern Time (US & Canada),FALSE,TRUE,241681,en,,http://pbs.twimg.com/profile_images/924991591642796032/v90LrlR__normal.jpg,FALSE,,As Shaun White cements legacySNE_COMMA why so little attention paid to sexual harassment allegations? https://t.co/kvxz82qiSt,0,0,0,1,0
Wed Feb 14 05:28:48 +0000 2018,963646185046269000,Twitter for iPhone,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.64E+17,24792733,Asha Dahya,Ashadahya,Los AngelesSNE_COMMA CA,,Creator/Editor-in-Chief @girltalkhq | #feminism | #politics | #religion | #racialjustice |#progressive | currently developing a docu-series abt #reprojustice |,http://www.girltalkHQ.com,,FALSE,11969,2977,303,Mon Mar 16 23:16:21 +0000 2009,,-28800,Pacific Time (US & Canada),TRUE,TRUE,40526,en,,http://pbs.twimg.com/profile_images/760511909883813888/JxPUEXrg_normal.jpg,FALSE,,Urgh I didn't know about all of this. Gross. What is wrong with these men?!? https://t.co/vd7nRuQCzt,0,0,0,1,0
Wed Feb 14 05:29:30 +0000 2018,963646359877365000,Twitter Web Client,9.64E+17,9.64E+17,18000185,18000185,ShireenQudosi,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,18000185,SHIREEN QUDOSI,ShireenQudosi,,,(Coup-dose-see) Writer. Muslim Reformer. Director of Muslim Matters @USAMatttersNow. Tweets not endorsements. https://youtu.be/khWBDxbH4-k,http://muslimreformers.com,,FALSE,15334,4834,251,Tue Dec 09 19:48:37 +0000 2008,,-28800,Pacific Time (US & Canada),TRUE,TRUE,24448,en,,http://pbs.twimg.com/profile_images/920794574825467905/hhhiLVOJ_normal.jpg,FALSE,,9. OrSNE_COMMA an NK sourced attack could look like selling fissionable material to a nonstate hostile actor such as ISIS. Which of the two is more likely? It's like throwing chicken bones against the wall to predict the weather.,0,0,0,0,0
Wed Feb 14 05:30:18 +0000 2018,963646560000147000,trueAnthem,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,17781837,WJCL News,WJCLNews,SavannahSNE_COMMA GA,,News | Sports | Weather | Entertainment Coastal Georgia and South Carolina,http://wjcl.com,,FALSE,25788,670,404,Mon Dec 01 16:08:27 +0000 2008,,-18000,Eastern Time (US & Canada),TRUE,TRUE,102258,en,,http://pbs.twimg.com/profile_images/808788462958735361/9tYWiD7y_normal.jpg,FALSE,,City of Savannah victim of malware attack https://t.co/PCuOZg1P1x https://t.co/O4HEjAPHEJ,0,0,0,1,1
Wed Feb 14 05:31:01 +0000 2018,963646741303218000,Sprout Social,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,28023330,Crunchyroll,Crunchyroll,San FranciscoSNE_COMMA CA,,Enjoy your favorite anime & manga at the speed of Japan ~,http://www.crunchyroll.com,,FALSE,670801,219,2754,Wed Apr 01 01:55:52 +0000 2009,,-28800,Pacific Time (US & Canada),TRUE,TRUE,104713,en,,http://pbs.twimg.com/profile_images/959655994434363393/aC7ipj6A_normal.jpg,FALSE,,FEATURE: Attack on Titan 2 Hands-on ImpressionsSNE_LFSNE_LFï¿½ More: https://t.co/7PAXtUcR66 https://t.co/Z5e2zJe5dp,0,0,0,1,1
Wed Feb 14 05:32:01 +0000 2018,963646992231665000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,16371903,Laura Turner,lkoturner,San Francisco,,c'mon BenjelsSNE_COMMA get loose | lkoturner at gmail,http://www.lkoturner.com/,,FALSE,9146,997,173,Fri Sep 19 23:27:04 +0000 2008,,-28800,Pacific Time (US & Canada),TRUE,TRUE,28905,en,,http://pbs.twimg.com/profile_images/775546276079296512/q3FYQ4QS_normal.jpg,FALSE,,Donâ€™t forget that Shaun White is a sexual harasser!!! https://t.co/0qtjA4WDNw,0,0,0,1,0
Wed Feb 14 05:33:57 +0000 2018,963647480335405000,Twitter for iPhone,,,,,,Hayward,"Hayward, CA",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.64E+17,3074577992,Anu Peshawaria,AnuAttorney,San FranciscoSNE_COMMA CA,,Attorney at Law Supreme Court of United States SNE_COMMASupreme Court WASNE_COMMA Supreme Court of IndiaSNE_COMMA Extraordinary Ability Status USCISSNE_COMMA Wimbledon PlayerSNE_COMMA Stanford Alumni,http://www.anuattorney.com,,FALSE,1786,265,11,Thu Mar 12 04:22:57 +0000 2015,,,,TRUE,FALSE,789,en,,http://pbs.twimg.com/profile_images/946280139339456512/Dbi3Hanz_normal.jpg,TRUE,,Yes ofc not having H4 EAD is a major cause of domestic violence @sap_womenRights https://t.co/hy8L1bnuN3 https://t.co/auXz7AvBS6,0,0,1,2,0
