tweet_created_at,tweet_id_str,tweet_source,tweet_in_reply_to_status_id,tweet_in_reply_to_status_id_str,tweet_in_reply_to_user_id,tweet_in_reply_to_user_id_str,tweet_in_reply_to_screen_name,tweet_place_name,tweet_place_full_name,tweet_place_country_code,tweet_place_country,tweet_is_quote_status,tweet_retweet_count,tweet_favorite_count,tweet_favorited,tweet_retweeted,tweet_possibly_sensitive,tweet_lang,tweet_truncated,tweet_quoted_status_id_str,user_id_str,user_name,user_screen_name,user_location,user_profile_location,user_description,user_url,user_entities,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favorites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributers_enabled,user_profile_image_url,user_default_profile,user_follow_request_sent,text_text,text_hashtags_count,text_symbols_count,text_user_mentions_count,text_urls_count,text_media_count
Sun Feb 18 11:41:35 +0000 2018,965189547784011000,Twitter for Android,,,,,,Plymouth,"Plymouth, England",GB,United Kingdom,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.65E+17,3294298155,Lil'oldme NO#,relovedreams,PlymouthSNE_COMMA England,,Re purposing old books destined for landfill into unique pieces of art when I'm not banging the drum for Corbyn and a society where no one gets left behindâœŠ,,,FALSE,4204,4937,92,Fri May 22 18:56:04 +0000 2015,,,,TRUE,FALSE,65439,en-gb,,http://pbs.twimg.com/profile_images/963491069399740416/1nANQODL_normal.jpg,FALSE,,Hypocrite! When those not deemed 'her friendSNE_QUOTE tweet offensive stuff she goes for the jugular  yet Cox who physically assaulted a woman is just SNE_QUOTEsadSNE_QUOTE #peston #NotMyLabour https://t.co/whk3AiNbek,2,1,0,0,0
Sun Feb 18 11:46:22 +0000 2018,965190754682499000,Twitter for iPhone,9.65E+17,9.65E+17,9160152,9160152,mccv,Greenwich,"Greenwich, London",GB,United Kingdom,FALSE,0,0,FALSE,FALSE,,en,FALSE,,2705321,Yuri Schimke,yschimke,LondonSNE_COMMA England,,Husband of the lovely @tschimke. Father of two kids. Eng at Facebook. past: Eng at @twitterSNE_COMMA @manahltech,https://twitter.com/yschimke,,FALSE,759,740,40,Wed Mar 28 18:55:26 +0000 2007,,-28800,Pacific Time (US & Canada),TRUE,FALSE,11234,en,,http://pbs.twimg.com/profile_images/3452542046/ddb21fa698953488668446238187ba06_normal.jpeg,FALSE,,@mccv @bd @JorgeO And people probably steer clear of guessing Berk given itâ€™s offensive definition in urban dictionary,0,0,3,0,0
Sun Feb 18 11:49:50 +0000 2018,965191627299057000,Twitter for iPhone,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.65E+17,18721353,sianushka,sianushka,Bristol UK,,Writer feminist dancer reader 1920s romanticiser copywriter; founder of Bristol Women's Lit FestSNE_COMMA co-ed @Read_Women Agent @spinningkates @WolfLiterary,http://sianandcrookedrib.blogspot.co.uk/,,FALSE,7695,855,291,Wed Jan 07 13:48:53 +0000 2009,,0,London,FALSE,TRUE,72206,en,,http://pbs.twimg.com/profile_images/780343273995075584/qlAr4DqD_normal.jpg,FALSE,,It's so rare when a guy publicly gets it &amp; he gets it. He even points out that SNE_QUOTEwitch huntSNE_QUOTE is offensive as it was about burning women to death. https://t.co/HIP4gg5lo9,0,1,0,0,0
Mon Feb 19 05:09:42 +0000 2018,965453315990372000,Twitter for Android,,,,,,Melbourne,"Melbourne, Victoria",AU,Australia,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,804109814,Bailey T. Steenâ„¢ ï¿½,atheist_cvnt,Australia's Russian Puppetâ„¢,,kewl shitposter â€¢ journalist for http://trigtent.com & http://janksreviews.com â€¢ one of them liberal libertariansSNE_COMMA i guess â€¢ pronouns: cunt/cunts/cunty,https://www.trigtent.com/author/bailey-steen,,FALSE,1680,4950,41,Wed Sep 05 07:58:15 +0000 2012,,39600,New Caledonia,TRUE,FALSE,37882,en,,http://pbs.twimg.com/profile_images/963314118139641856/rQ765a0D_normal.jpg,FALSE,,I fucking love this | 3 billboards near Miami are trolling Sen. Marco Rubio after the Florida school massacre https://t.co/tcArkmWV57,0,0,0,1,0
Mon Feb 19 05:10:24 +0000 2018,965453490465136000,Twitter Web Client,9.64E+17,9.64E+17,9.05E+17,9.05E+17,dogisland69,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,604940737,Jeet Heer,HeerJeet,Germany,,1. Senior EditorSNE_COMMA The New Republic 2.  Work found here: http://www.newrepublic.com/authors/jeet-heer 3. Twitter Essayist. 4. Profile drawing by Joe Ollmann,http://www.tnr.com,,FALSE,163384,893,3283,Sun Jun 10 23:41:23 +0000 2012,,-28800,Pacific Time (US & Canada),TRUE,TRUE,112461,en,,http://pbs.twimg.com/profile_images/771802394195668992/sdiSWCGC_normal.jpg,TRUE,,@dogisland69 Good trollingSNE_COMMA my friendSNE_COMMA good trolling.,0,0,1,0,0
Mon Feb 19 05:11:48 +0000 2018,965453842761617000,Twitter for iPhone,,,,,,Somerville,"Somerville, MA",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.65E+17,24137848,Yasser Latif Hamdani,theRealYLH,Lahore Pakistan/ Cambridge MA ,,A lawyer dedicated to a modern democratic and inclusive Pakistan.  @JinnahsRepublic  #Rutgers gradSNE_COMMA  #HarvardLawSchool Visiting Fellow. Lincoln's Inn.,http://yasserhamdani.com,,FALSE,14995,1759,188,Fri Mar 13 06:14:59 +0000 2009,,18000,Islamabad,TRUE,TRUE,88495,en,,http://pbs.twimg.com/profile_images/901049237038931969/tYHyO8nl_normal.jpg,FALSE,,I wonder where in this tweet have I spoken about the attire. The women Imran Khan dated and married previously were reasonable rational women. Now he has married a woman who claims she was ordered to marry him in a dream. And he is stupid enough to fall for this scam. https://t.co/CZqinPZBtJ,0,1,0,0,0
Mon Feb 19 05:13:32 +0000 2018,965454279262834000,Twitter for iPhone,9.65E+17,9.65E+17,3297670769,3297670769,ChrishewesHewes,New Jersey,"New Jersey, USA",US,United States,FALSE,0,0,FALSE,FALSE,,en,TRUE,,247119832,Jennifer,leftyjennyc,TitusvilleSNE_COMMA NJ,,#HillaryClintonDemocratSNE_COMMA feministSNE_COMMA romance writerSNE_COMMA dog momSNE_COMMA yogi. Blocks all RWNJsSNE_COMMA BernieBros & anti-choice zealots #BlackLivesMatter #LoveisLove #StandwithPP,,,FALSE,8155,6279,100,Fri Feb 04 03:45:26 +0000 2011,,-18000,Eastern Time (US & Canada),TRUE,FALSE,38504,en,,http://pbs.twimg.com/profile_images/926581737647427584/wWl7lnSg_normal.jpg,FALSE,,@ChrishewesHewes Ugh itâ€™s SO typical. Straight up misogyny where men tell women what to wear is de rigueur nowSNE_COMMA so sexist publications find women to aid in the quest to retard womenâ€™s progress by couching sexist shit in faux womenâ€™s lib edit,0,0,1,0,0
Mon Feb 19 05:14:09 +0000 2018,965454434435297000,Tweetbot for Mac,9.65E+17,9.65E+17,27373757,27373757,Miss_Bruno,New Orleans LA,New Orleans LA,US,United States,FALSE,0,0,FALSE,FALSE,,en,TRUE,,14679951,sweetbabette,sweetbabette,New OrleansSNE_COMMA Louisiana ,,Jersey girl. Phillies fan. Pretty bag of nonsense. Effervescent. Looking for the balance between youse and y'all. Tweet like no one is following.,,,FALSE,2129,1330,84,Tue May 06 22:22:52 +0000 2008,,-18000,Eastern Time (US & Canada),TRUE,FALSE,80193,en,,http://pbs.twimg.com/profile_images/946613664559304705/v858gZvG_normal.jpg,FALSE,,@Miss_Bruno YeahSNE_COMMA because thatâ€™s the most offensive thing happening here. I honestly think if more people told assholes to fuck off the world would be a better place.,0,0,1,0,0
Mon Feb 19 05:15:58 +0000 2018,965454891975143000,Twitter for Android,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.65E+17,21352349,Steve's OKC Central,stevelackmeyer,Oklahoma City,,OKC reporterSNE_COMMA columnist and history author.,https://about.me/stevelackmeyer,,FALSE,16051,1022,495,Thu Feb 19 23:28:46 +0000 2009,,-21600,America/Chicago,TRUE,TRUE,113491,en,,http://pbs.twimg.com/profile_images/932469494919737344/q_cMtP_D_normal.jpg,FALSE,,Practice game for @davidfholt before swearing in at City Hall. https://t.co/FyoOlC7u6x,0,0,1,1,0
Mon Feb 19 05:19:26 +0000 2018,965455764352577000,Twitter for iPhone,9.65E+17,9.65E+17,4854882736,4854882736,harrietSW1,Lewisham,"Lewisham, London",GB,United Kingdom,FALSE,0,0,FALSE,FALSE,,en,FALSE,,1519242367,David Shipley,DavidCShipley,London,,Asset ManagementSNE_COMMA Byzantine History. Produced Brexit: The Movie. Tory. Very mediocre Catholic. Non-training prop @belsizerugby,http://davidcshipley.wordpress.com,,FALSE,1473,2128,55,Sat Jun 15 12:01:46 +0000 2013,,0,London,TRUE,FALSE,42844,en,,http://pbs.twimg.com/profile_images/920552739918229504/UtSbWGc9_normal.jpg,TRUE,,@harrietSW1 @charlotte_w1991 It sounds pretty racist and sexist to suggest that Chinese girls canâ€™t achieve the same height as English men.,0,0,2,0,0
Mon Feb 19 05:21:08 +0000 2018,965456193232580000,dlvr.it,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,825528152,theScore NBA,theScoreNBA,,,Official Twitter account for theScore NBA. Providing newsSNE_COMMA updates and insight from the hardcourt. Download here: http://thesco.re/theScoreApp.,http://thescore.com/nba/news,,FALSE,15170,499,341,Sat Sep 15 16:10:00 +0000 2012,,-18000,Eastern Time (US & Canada),FALSE,TRUE,45818,en,,http://pbs.twimg.com/profile_images/855445427545456640/QFrpyyYz_normal.jpg,FALSE,,76ers' Redick apologizes for offensive remark https://t.co/SwGFNyH4Rh https://t.co/WnvzcMLdRS,0,0,0,1,1
Mon Feb 19 05:24:19 +0000 2018,965456996710350000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,47916714,IBTimes UK,IBTimesUK,London,,International Business Times UK: Keeping your world connected so you know whatâ€™s next.SNE_LFFacebook: http://www.facebook.com/IBTimesUK,http://www.ibtimes.co.uk,,FALSE,32760,1074,1211,Wed Jun 17 10:16:40 +0000 2009,,0,London,TRUE,TRUE,194677,en,,http://pbs.twimg.com/profile_images/856922877018468362/O1xt2dpN_normal.jpg,FALSE,,Will Israel launch an all-out offensive against Iran as Netanyahu threatens? https://t.co/Ma79A7rnDS,0,0,0,1,0
Mon Feb 19 05:25:43 +0000 2018,965457348008398000,Twitter Web Client,9.65E+17,9.65E+17,323126728,323126728,varunazuki,Chiyoda-ku,"Chiyoda-ku, Tokyo",JP,Japan,FALSE,0,0,FALSE,FALSE,,en,FALSE,,273908606,Carli @ ã‚­ãƒ£ã‚¹ã‚®ãƒ«å¤§å¥½ã,carlikun,ã‚¸ãƒ§ãƒ¼ã‚«ãƒ¼ãƒ»ã‚²ãƒ¼ãƒ åœ°ç„,,ã“ã‚“ã«ã¡ã¯~! å®Ÿã¯...å®‡å®™äººã§ã™ï¼ å£°å„ªå¤§å¥½ããªå®‡å®™äººã§ã™ï¼ ã ã‹ã‚‰ï¼å®‡å®™äººã§ã™ã‚ˆï¼ãƒžã‚¸ã§ï¼ English OKã€æ—¥æœ¬èªžOK =w=)b GRANRODEO æœ€é«˜ï¼æ£®å·ã•ã‚“å¤§å¥½ãã§ã™â€¦ï¼Ÿï½—ï½—,,,FALSE,453,297,23,Tue Mar 29 11:02:59 +0000 2011,,28800,Asia/Hong_Kong,TRUE,FALSE,111269,en,,http://pbs.twimg.com/profile_images/827399670863269888/SB1jUhJj_normal.jpg,FALSE,,@varunazuki ANO BASNE_LFSNE_LFY'ALL KEEP CURSING ME,0,0,1,0,0
Mon Feb 19 05:27:29 +0000 2018,965457790419353000,Twitter for Android,9.65E+17,9.65E+17,421168298,421168298,hippyhana01,Petaling,"Petaling, Wilayah Persekutuan Kuala Lumpur",MY,Malaysia,FALSE,0,0,FALSE,FALSE,,en,TRUE,,421168298,SRR,hippyhana01,Damansara,,**insert inspirational quote here**,,,FALSE,444,270,6,Fri Nov 25 15:57:47 +0000 2011,,28800,Kuala Lumpur,TRUE,FALSE,47627,en,,http://pbs.twimg.com/profile_images/826708964175777792/U49G6_bI_normal.jpg,FALSE,,Bet he was swearing my name while doing it haaaaaaahahahahah oh gods i hope not. And i had to do was clip receipts together and im still not done oh lord shoot me. In my defense SNE_COMMA there are buckets load of receipts k,0,0,0,0,0
Mon Feb 19 05:30:51 +0000 2018,965458636897116000,Twitter for iPhone,9.65E+17,9.65E+17,201146498,201146498,TheSlanderGawd,Honolulu,"Honolulu, HI",US,United States,FALSE,0,0,FALSE,FALSE,,en,FALSE,,540253975,hiSEAN808,Oahu_Raider808,OAHU HonoluluSNE_COMMA HI,,Proud Father #RaiderNation #LuckyWeLiveHawaii #GoIrishâ˜˜ï¸ï¿½University Hawaii Alumni #GoBows ï¿½ #DefendPrideRockï¿½ï¿½ Lead Contributor @TheRaiderRamble,,,FALSE,2898,4498,60,Thu Mar 29 20:25:34 +0000 2012,,-36000,Hawaii,TRUE,FALSE,56443,en,,http://pbs.twimg.com/profile_images/733837371616067588/9C_jwLv9_normal.jpg,FALSE,,@TheSlanderGawd Imo LBJ biggest offensive weakness is his free throw shooting. Always beenSNE_COMMA meh.,0,0,1,0,0
Mon Feb 19 05:37:11 +0000 2018,965460232565555000,Twitter for iPhone,,,,,,Charlottesville,"Charlottesville, VA",US,United States,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,17898529,Dr. Waitman W. Beorn,waitmanb,CharlottesvilleSNE_COMMA VA,,Holocaust and Genocide Studies historianSNE_COMMA #DHSNE_COMMA @usarmy veteranSNE_COMMA dadSNE_COMMA and goalkeeper. Proud grad of @westpoint_usma and @UNC. Tweets my own â‰  endorsements,http://waitmanwadebeorn.com/,,FALSE,935,520,67,Fri Dec 05 14:55:16 +0000 2008,,-18000,Eastern Time (US & Canada),TRUE,FALSE,8269,en,,http://pbs.twimg.com/profile_images/920387573884755968/8rmHvg9-_normal.jpg,FALSE,,Wait...so in womenâ€™s hockey â€œbody contactâ€ is ok but checking is illegal?SNE_LFWhat kind of sexist nonsense is that? #Olympics2018 #TeamUSA https://t.co/FUgfJI2k98,2,0,0,0,1
Mon Feb 19 05:40:09 +0000 2018,965460980061712000,Twitter for iPhone,,,,,,Arizona,"Arizona, USA",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.65E+17,14124254,Matt Iseman,mattiseman,HollywoodSNE_COMMA CA,,Host of American Ninja Warrior. THE Celebrity Apprentice. Home & Family Expert (their words). Plays doctor well. Favorite place to be is on stage telling jokes.,http://mattiseman.com,,FALSE,94355,2901,413,Tue Mar 11 15:09:13 +0000 2008,,-28800,Pacific Time (US & Canada),TRUE,TRUE,28278,en,,http://pbs.twimg.com/profile_images/864640489609338880/MeWJ8wwp_normal.jpg,FALSE,,Life. Complete. Thanks @jmk324 &amp; @CM_Roach &amp; @Kassting https://t.co/z0bKMa4ajG,0,0,3,1,0
Mon Feb 19 05:48:08 +0000 2018,965462989619908000,Twitter for iPhone,9.65E+17,9.65E+17,7.94E+17,7.94E+17,SheAteTheBone,Los Angeles,"Los Angeles, CA",US,United States,FALSE,0,0,FALSE,FALSE,,en,FALSE,,14456685,vm âŠ ï¿½ï¸â€ï¿½ï¿½ï¿½ï¿½,tentwentysixpm,LA || NJ || UK,,two time state yelling champion. approximately zero fucks given.,http://the-mars-den.com,,FALSE,288,455,24,Mon Apr 21 00:45:03 +0000 2008,,-28800,Pacific Time (US & Canada),TRUE,FALSE,28265,en,,http://pbs.twimg.com/profile_images/661435815214473216/yp8sfkEV_normal.jpg,FALSE,,@SheAteTheBone @Krys itâ€™s both intellecutally and visually offensive. BYEEEEEE,0,0,2,0,0
Mon Feb 19 05:49:01 +0000 2018,965463209061900000,Twitter for iPhone,9.65E+17,9.65E+17,40408006,40408006,Steph_Rothstein,Albuquerque,"Albuquerque, NM",US,United States,FALSE,0,0,FALSE,FALSE,,en,TRUE,,153282019,Jonathan Gault,jgault13,Boston,,RunnerSNE_COMMA sports loverSNE_COMMA and trivia enthusiast. Writer for @letsrundotcom.,http://letsrun.com,,FALSE,1837,1086,53,Tue Jun 08 04:09:37 +0000 2010,,-18000,Eastern Time (US & Canada),TRUE,FALSE,9228,en,,http://pbs.twimg.com/profile_images/950574472238649345/kqmJPDM1_normal.jpg,TRUE,,@Steph_Rothstein @emily_infeld @ShalaneFlanagan I â€œswearâ€ I heard more cursing in the mixed zone this weekend than any meet Iâ€™ve ever covered,0,0,3,0,0
Mon Feb 19 05:57:36 +0000 2018,965465371456110000,Twitter Web Client,9.65E+17,9.65E+17,4744985474,4744985474,DrJessBerentson,New Zealand,New Zealand,NZ,New Zealand,FALSE,0,0,FALSE,FALSE,,en,FALSE,,898691,Nat Torkington,gnat,Ti PointSNE_COMMA New Zealand,,I help startupsSNE_COMMA corporatesSNE_COMMA and individuals with their technology and business problems. I have a potty mouth.,http://nathan.torkington.com/,,FALSE,10710,2866,732,Sun Mar 11 04:06:27 +0000 2007,,-28800,Pacific Time (US & Canada),TRUE,FALSE,41963,en,,http://pbs.twimg.com/profile_images/778314865467281408/ObYBRHhj_normal.jpg,FALSE,,@DrJessBerentson @kamal_hothi SNE_QUOTEMen of MathematicsSNE_QUOTE. SexistSNE_COMMA not entirely historically accurateSNE_COMMA but exciting reading to 12 year old Nat.,0,0,2,0,0
Mon Feb 19 05:59:42 +0000 2018,965465898545946000,TweetDeck,9.65E+17,9.65E+17,58732927,58732927,AdiJoseph,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,58732927,Adi Joseph,AdiJoseph,Queens get the money,,Deputy Managing EditorSNE_COMMA @CBSSports. The paragraph Bill Laimbeer.,http://cbssports.com,,FALSE,14040,5540,730,Tue Jul 21 07:19:55 +0000 2009,,-18000,Eastern Time (US & Canada),FALSE,TRUE,78853,en,,http://pbs.twimg.com/profile_images/926566511925481474/Qxwi8u36_normal.jpg,FALSE,,You'll never get to read my unfinished masterpiece on everyone trolling Steph about wearing a headband last year.,0,0,0,0,0
Mon Feb 19 06:02:01 +0000 2018,965466482426695000,Sprout Social,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,1630896181,VICE News,vicenews,,,VICE News Tonight airs Mon-Friday 7:30PM on @HBO /  #VICEonHBO airs Fridays 7:30PM and 11PM /  SecureDrop: https://news.vice.com/securedrop/,http://www.vicenews.com,,FALSE,881662,610,10800,Mon Jul 29 17:40:09 +0000 2013,,-18000,Eastern Time (US & Canada),FALSE,TRUE,74351,en,,http://pbs.twimg.com/profile_images/785208513177985024/Guc3ohmz_normal.jpg,FALSE,,MGMT is backSNE_COMMA and theyâ€™re trolling themselves harder than ever https://t.co/DrST9h4IyE,0,0,0,1,0
Mon Feb 19 06:02:02 +0000 2018,965466488046956000,Twitter Web Client,9.65E+17,9.65E+17,4669834399,4669834399,LAtweets22,California,"California, USA",US,United States,FALSE,0,0,FALSE,FALSE,,en,TRUE,,8.57E+17,JuuuustSayin,juuuust_sayin,Seal BeachSNE_COMMA CA,,Married. #Resistance. DESPISE Trump & corrupt Admin. SNE_QUOTECourage Not Courtesy.SNE_QUOTE Sarcasm & foul language guaranteed. #TrumpRussia MAGGATS - don't even bother.,,,FALSE,2821,2865,7,Wed Apr 26 18:03:57 +0000 2017,,,,TRUE,FALSE,33527,en,,http://pbs.twimg.com/profile_images/950086950978859010/91OtLu-v_normal.jpg,TRUE,,@LAtweets22 @JesseFFerguson Dez does sound remarkable.  Just when I'm cursing kids for being in a crosswalk with their heads down and on their phones.....then I read this.  â¤ï¸,0,0,2,0,0
Mon Feb 19 06:05:05 +0000 2018,965467255269154000,Twitter for Android,9.65E+17,9.65E+17,1183313611,1183313611,BaseballHer,Mississauga,"Mississauga, Ontario",CA,Canada,FALSE,0,0,FALSE,FALSE,,en,FALSE,,57216469,Dr. Sam McLean (Great Captain Commander),Canadian_Errant,TorontoSNE_COMMA Ontario,,@GlobalMarHist Editor & @CanNautResSoc Councillor. GardenerSNE_COMMA CookSNE_COMMA Brewer & Baker. Sweary Historian. Web Dev for hire. Ngai Tahu & McLean of Duart. Play Ball.,http://www.globalmaritimehistory.com,,FALSE,2938,4390,130,Thu Jul 16 02:29:48 +0000 2009,,-18000,Eastern Time (US & Canada),TRUE,FALSE,84375,en,,http://pbs.twimg.com/profile_images/870470100268322818/Wj-CF46g_normal.jpg,FALSE,,@BaseballHer It is HBOSNE_COMMA but I'm not sure it's much grittier than Justified. There is a lot of swearingSNE_COMMA but not like saySNE_COMMA Deadwood.,0,0,1,0,0
Mon Feb 19 06:10:13 +0000 2018,965468545999163000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,38536833,Zamandlovu Ndlovu,Ms_ZamaNdlovu,PretoriaSNE_COMMA South Africa,,Communicator not spokesperson. Digital not a coder. Happiest when enabling public engagement with policy; thinks financial mutualitySNE_COMMA writes stuff + travels.,http://www.resbank.co.za,,FALSE,24533,2064,199,Thu May 07 22:43:30 +0000 2009,,7200,Pretoria,TRUE,TRUE,1453,en,,http://pbs.twimg.com/profile_images/894275585316446209/HiT5n278_normal.jpg,FALSE,,â€˜Thereâ€™s a Vanda connection thatâ€™s creeping in...â€™ Enough with you people and your offensive analysis.,0,0,0,0,0
Mon Feb 19 06:10:33 +0000 2018,965468627641122000,Twitter for iPhone,,,,,,San Francisco,"San Francisco, CA",US,United States,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,53912211,Tracy Hawkins,_hawko,San Francisco,,Global Head of Real Estate & Workplace @ Twitter! Mummy to @sophiepholder lover of Pilates. 'Be kind but be fierce' Winston Churchill. #lovewhereyouwork ï¿½,,,FALSE,1378,1988,34,Sun Jul 05 13:45:27 +0000 2009,,-25200,Arizona,TRUE,FALSE,8958,en,,http://pbs.twimg.com/profile_images/941566283002212353/PAvoav7-_normal.jpg,FALSE,,Well that was a zillion times more offensive to the flag than taking the knee could ever be. Where is the love ... for the Star Spangled Banner? ï¿½ #NationalAnthem https://t.co/LQzdQOMi0t,1,0,0,0,1
Mon Feb 19 06:15:14 +0000 2018,965469806559354000,Twitter Web Client,9.65E+17,9.65E+17,158374012,158374012,cuttrogue,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,52795858,Jory Rand,ABC7Jory,Los Angeles,,ABC7 Eyewitness News Anchor/ReporterSNE_COMMA VeganSNE_COMMA Former college hockey playerSNE_COMMA Friend of Animals #AdoptDontShop,http://abc7.com,,FALSE,8078,944,198,Wed Jul 01 17:49:12 +0000 2009,,-28800,Pacific Time (US & Canada),TRUE,TRUE,38560,en,,http://pbs.twimg.com/profile_images/680652651067932672/L47SaVUf_normal.jpg,FALSE,,@cuttrogue HahahaSNE_COMMA have you ever watched Jeselnik? Comedians are offensive and that's ok.,0,0,1,0,0
Mon Feb 19 06:17:56 +0000 2018,965470485931683000,Twitter for iPhone,9.65E+17,9.65E+17,26829347,26829347,Hal_Duncan,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,23730438,Justine Larbalestier,JustineLavaworm,EVSNE_COMMA NYC/Surry HillsSNE_COMMA Sydney,,Sarcastic novelist. MySisterRosa pub'd by Soho Press in USA/Canada; A&U in Oz/NZ. Avi: @tanaudel. Header: @PDillatheGreat. Happy to answer questions from teens.,http://www.justinelarbalestier.com,,FALSE,14204,1995,1020,Wed Mar 11 06:08:44 +0000 2009,,-18000,Eastern Time (US & Canada),FALSE,TRUE,139314,en,,http://pbs.twimg.com/profile_images/516652777045368832/lmZz3V8M_normal.jpeg,FALSE,,@Hal_Duncan I was obsessed with that movie when I was wee. Terrified of seeing it again and discovering it's sexist bilge,0,0,1,0,0
Mon Feb 19 06:25:49 +0000 2018,965472472328953000,Twitter for Android,9.65E+17,9.65E+17,8.88E+17,8.88E+17,Sole_Sovereign,Los Angeles,"Los Angeles, CA",US,United States,FALSE,0,0,FALSE,FALSE,,en,FALSE,,323161737,Antifa del Norte,EponymousKid,SylmarSNE_COMMA CA,,Loves wrestlingSNE_COMMA comic booksSNE_COMMA and bodybuilding. Mexican. NB. Pvt acct: @oneDynamiteKid. SNE_LFSNE_LFThis fire burnsSNE_COMMA always.,,,FALSE,985,2560,34,Fri Jun 24 10:57:33 +0000 2011,,,,TRUE,FALSE,135699,en,,http://pbs.twimg.com/profile_images/946175561851736065/_9tYc_Dt_normal.jpg,FALSE,,@Sole_Sovereign @stillgray I'm just saying factsSNE_COMMA which isn't sexist. Men are trashhhh,0,0,2,0,0
Mon Feb 19 06:27:24 +0000 2018,965472868086657000,Twitter for Android,,,,,,Los Angeles,"Los Angeles, CA",US,United States,FALSE,0,0,FALSE,FALSE,,en,FALSE,,323161737,Antifa del Norte,EponymousKid,SylmarSNE_COMMA CA,,Loves wrestlingSNE_COMMA comic booksSNE_COMMA and bodybuilding. Mexican. NB. Pvt acct: @oneDynamiteKid. SNE_LFSNE_LFThis fire burnsSNE_COMMA always.,,,FALSE,985,2560,34,Fri Jun 24 10:57:33 +0000 2011,,,,TRUE,FALSE,135700,en,,http://pbs.twimg.com/profile_images/946175561851736065/_9tYc_Dt_normal.jpg,FALSE,,It's not sexist to say (cis) men are trash cuz they are,0,0,0,0,0
Mon Feb 19 06:30:00 +0000 2018,965473523656372000,TweetDeck,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,22515874,Affinity Magazine,TheAffinityMag,International,,Social justice + politics + culture written by teens for teens. Introducing the next generation of teen leaders and thinkers.,http://affinitymagazine.us,,FALSE,60852,30931,978,Mon Mar 02 18:30:13 +0000 2009,,-18000,Eastern Time (US & Canada),TRUE,TRUE,70646,en,,http://pbs.twimg.com/profile_images/898265443777097728/kZl0gjpu_normal.jpg,FALSE,,The word â€˜marijuanaâ€™ isnâ€™t inherently racist or offensive in its origin. But ratherSNE_COMMA the term was used to criminalize and target Mexican immigrants and African Americans.SNE_LFSNE_LFhttps://t.co/flxgFBkqcI,0,1,0,0,0
Mon Feb 19 06:31:23 +0000 2018,965473871318212000,Twitter for Android,,,,,,Smyrna,"Smyrna, TN",US,United States,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,381845699,erickita ï¿½,hyst_erica_l,SmyrnaSNE_COMMA TN,,its always self loathing hours somewhere,https://curiouscat.me/hysterical,,FALSE,660,218,13,Thu Sep 29 01:36:57 +0000 2011,,-21600,America/Chicago,TRUE,FALSE,68307,en,,http://pbs.twimg.com/profile_images/964409531626283008/w1xPX6Dw_normal.jpg,FALSE,,i made the text blue. i wonder if she clicked it. im bringing the word trolling back. https://t.co/TT5QU5jhzF,0,0,0,0,1
Mon Feb 19 06:33:04 +0000 2018,965474296188452000,Twitter Web Client,9.65E+17,9.65E+17,158374012,158374012,cuttrogue,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,52795858,Jory Rand,ABC7Jory,Los Angeles,,ABC7 Eyewitness News Anchor/ReporterSNE_COMMA VeganSNE_COMMA Former college hockey playerSNE_COMMA Friend of Animals #AdoptDontShop,http://abc7.com,,FALSE,8078,944,198,Wed Jul 01 17:49:12 +0000 2009,,-28800,Pacific Time (US & Canada),TRUE,TRUE,38564,en,,http://pbs.twimg.com/profile_images/680652651067932672/L47SaVUf_normal.jpg,FALSE,,@cuttrogue Why would you tell offensive jokes to grieving families? But most people know what they're in for when they go see a comedian perform. Nobody is forced to watch a stand-up routine.,0,0,1,0,0
